source_id	derivative_id	subject_id	session_id	output_num	output_size	nifti_num	nifti_size	html_num
ds001894	MRIQC-22.0.1	sub-107	ses-T1	3	0	0	0	0
ds001894	MRIQC-22.0.1	sub-108	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-108	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-109	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-110	ses-T1	12	0	0	0	0
ds001894	MRIQC-22.0.1	sub-110	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-111	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-111	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-112	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-113	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-114	ses-T1	3	0	0	0	0
ds001894	MRIQC-22.0.1	sub-115	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-116	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-117	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-118	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-119	ses-T1	10	0	0	0	0
ds001894	MRIQC-22.0.1	sub-120	ses-T1	12	0	0	0	0
ds001894	MRIQC-22.0.1	sub-121	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-122	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-122	ses-T2	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-123	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-124	ses-T1	9	0	0	0	0
ds001894	MRIQC-22.0.1	sub-125	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-126	ses-T1	5	0	0	0	0
ds001894	MRIQC-22.0.1	sub-127	ses-T1	13	0	0	0	0
ds001894	MRIQC-22.0.1	sub-127	ses-T2	5	0	0	0	0
